"Due Date","Customer","Customer Name","Job ID","Resource","Type","W/F Board","W/F Litho Labels","W/F Cases","W/F Ink","W/F Plates","W/F Cuting Dies","W/F Flat Die","W/F Rotary Die","W/F Foam","W/F Foil","W/F Window","Status-12","Status-13","Status-14","Note Date","Note Time","Note",
"12/31/2049","STOCK","Customer X Status","W8975-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","IBM1000","IBM CORP","W9000-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9063-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9063-1.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-0.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-1.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-1.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-2.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-2.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-3.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-3.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-4.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-4.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-7.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-7.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-8.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-8.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-9.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-9.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-10.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9418-10.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"12/31/2049","RYACOM","Ryan's Company","W9507-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"09/14/2008","APPLE1","APPLE CORP","203512-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/09/2012","RYACOM","Ryan's Company","204083-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/09/2012","RYACOM","Ryan's Company","204083-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/09/2012","RYACOM","Ryan's Company","204084-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/09/2012","RYACOM","Ryan's Company","204084-0.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/21/2012","RYACOM","Ryan's Company","204127-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/21/2012","RYACOM","Ryan's Company","204127-0.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"04/15/2012","PAT00001","PATERSON COMPANY  INC.","204286-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"04/18/2012","RYACOM","Ryan's Company","204295-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"04/25/2012","PAT00001","PATERSON COMPANY  INC.","204350-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"04/29/2012","ATT1000","AT&T Communications Corp.","204391-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"05/01/2012","RYACOM","Ryan's Company","204407-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"05/01/2012","PAT00001","PATERSON COMPANY  INC.","204408-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"05/09/2012","PAT00001","PATERSON COMPANY  INC.","204457-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"05/19/2012","PAT00001","PATERSON COMPANY  INC.","204503-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"06/12/2012","RYACOM","Ryan's Company","204616-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"06/12/2012","RYACOM","Ryan's Company","204616-0.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"06/13/2012","RYACOM","Ryan's Company","204624-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"06/19/2012","RYACOM","Ryan's Company","204653-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"06/19/2012","RYACOM","Ryan's Company","204653-0.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/22/2012","COLSCO","Colleen's Co., Inc","204805-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/25/2012","RYACOM","Ryan's Company","204847-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/25/2012","RYACOM","Ryan's Company","204847-0.2","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/25/2012","RYACOM","Ryan's Company","204847-0.3","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/25/2012","RYACOM","Ryan's Company","204847-0.4","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/25/2012","RYACOM","Ryan's Company","204847-0.5","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/25/2012","RYACOM","Ryan's Company","204847-0.6","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"07/28/2012","PAT00001","PATERSON COMPANY  INC.","204853-0.1","HAIRE","P","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/01/2012","RYACOM","Ryan's Company","204885-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/01/2012","RYACOM","Ryan's Company","204885-0.2","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/07/2012","RYACOM","Ryan's Company","204921-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/07/2012","RYACOM","Ryan's Company","204921-0.2","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/07/2012","RYACOM","Ryan's Company","204921-0.3","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/07/2012","RYACOM","Ryan's Company","204921-0.4","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/07/2012","RYACOM","Ryan's Company","204921-0.5","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/07/2012","RYACOM","Ryan's Company","204921-0.6","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/08/2012","RYACOM","Ryan's Company","204925-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"08/08/2012","RYACOM","Ryan's Company","204925-0.2","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","03/09/13","10:15:15am","rstark",
"","","","","","","","","","","","","","","","","","","","","03/09/13","10:16:38am","2nd Note",
"08/08/2012","COLSCO","Colleen's Co., Inc","204928-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"05/06/2012","COLSCO","Colleen's Co., Inc","205114-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"05/06/2012","COLSCO","Colleen's Co., Inc","205116-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"09/19/2012","iggle01","Iggle Incorporated","205178-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"09/22/2012","COLSCO","Colleen's Co., Inc","205188-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"09/25/2012","PAT00001","PATERSON COMPANY  INC.","205210-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"01/19/2013","IBM1000","IBM CORP","205220-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"10/02/2012","PAT00001","PATERSON COMPANY  INC.","205255-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"10/02/2012","PAT00001","PATERSON COMPANY  INC.","205256-0.1","HAIRE","S","Yes","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"10/03/2012","PAT00001","PATERSON COMPANY  INC.","205271-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"10/21/2012","iggle01","Iggle Incorporated","205384-0.1","HAIRE","S","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"11/04/2012","DEVCOM","Devine Company","205454-0.1","HAIRE","S","Yes","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
"02/03/2013","IBM1000","IBM CORP","205871-0.1","HAIRE","S","Yes","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ","No ",
